PId,snapnum,birthTag,Mgain
697518,95,IGM,4.6587689047064306e-05
697518,95,SELF,0.00017194156515101003
430241,95,IGM,0.00020338681963328164
430241,95,SELF,0.0007506413993513222
368329,95,IGM,2.092876145331246e-05
368329,95,SELF,7.724195113690513e-05
430812,95,IGM,1.9207762456278853e-05
430812,95,SELF,7.089024605717177e-05
698393,95,IGM,1.6272851614775535e-05
698393,95,SELF,6.005834660070909e-05
366900,95,IGM,0.0
366900,95,SELF,0.0
596282,95,IGM,7.70359495672634e-08
596282,95,SELF,2.8431720938354227e-07
552789,95,IGM,3.3455045108463615e-07
552789,95,SELF,1.234728087142445e-06
636879,95,IGM,0.0
636879,95,SELF,0.0
656342,95,IGM,7.457199045868159e-06
656342,95,SELF,2.7522345534114598e-05
615851,95,IGM,2.034702090632256e-06
615851,95,SELF,7.509491654027168e-06
470869,95,IGM,4.58641864691697e-08
470869,95,SELF,1.6927132826700583e-07
531629,95,IGM,1.785129439585735e-06
531629,95,SELF,6.588391828782032e-06
616861,96,IGM,0.0
470877,96,IGM,0.00012540211901068687
469717,96,IGM,5.02411247604584e-07
469717,96,SELF,2.2495168317010468e-07
553536,96,IGM,1.862645149230957e-09
594133,96,IGM,0.00043564382940530777
574240,96,IGM,0.0006555984728038311
678795,96,IGM,0.0
678795,96,SELF,0.0
637473,96,IGM,0.0
637473,96,SELF,0.0
531766,96,IGM,0.0
531766,96,SELF,0.0
490434,96,IGM,0.0
490434,96,SELF,0.0
802496,96,IGM,4.0922313928604126e-05
450704,96,IGM,0.0
450704,96,SELF,0.0
389782,96,IGM,0.0001407582312822342
616144,96,IGM,0.0
616144,96,SELF,0.0
739720,96,IGM,0.0
739720,96,SELF,0.0
533512,96,IGM,0.0
533512,96,SELF,0.0
512633,96,IGM,2.5630049842588776e-05
512633,96,SELF,1.1475704175241115e-05
428234,96,IGM,0.0
428234,96,SELF,0.0
5977150,96,IGM,0.0
5977150,96,SELF,0.0
676934,96,IGM,6.484385884576449e-07
676934,96,SELF,2.903345667547574e-07
780893,96,IGM,0.0
780893,96,SELF,0.0
614856,96,IGM,6.190501153469086e-06
513493,96,IGM,0.00018105842173099518
449851,96,IGM,5.068862810730934e-05
449389,96,IGM,0.0
449389,96,SELF,0.0
513637,96,IGM,0.00022841151803731918
430403,96,IGM,5.5966425789499114e-08
430403,96,SELF,2.5058638202047514e-08
304956,96,IGM,0.0
304956,96,SELF,0.0
366172,96,IGM,0.0
366172,96,SELF,0.0
345717,96,IGM,0.0
345717,96,SELF,0.0
326556,96,IGM,5.430029886082322e-06
326556,96,SELF,2.431263966246932e-06
325122,96,IGM,1.2865845009080256e-09
325122,96,SELF,5.760606483229313e-10
658631,96,IGM,0.0
658631,96,SELF,0.0
408201,96,IGM,7.719507005448153e-09
408201,96,SELF,3.456363889937588e-09
387200,96,IGM,5.406485389715705e-05
387200,96,SELF,2.420722056382622e-05
305981,96,IGM,5.689919955265743e-06
305981,96,SELF,2.5476282172081636e-06
492472,96,IGM,0.0003648707643151284
408923,96,IGM,2.4690199864675465e-05
408923,96,SELF,1.1054891871641213e-05
574091,96,IGM,0.0
574091,96,SELF,0.0
636622,96,IGM,3.5761259494989026e-05
636622,96,SELF,1.6011893750460037e-05
408922,96,IGM,0.0
408922,96,SELF,0.0
472293,96,IGM,7.153409825048623e-07
472293,96,SELF,3.2028972046754986e-07
471712,96,IGM,0.0
471712,96,SELF,0.0
656185,96,IGM,4.158305436159784e-05
656185,96,SELF,1.8618568184121304e-05
491901,96,IGM,1.9781236701460894e-05
491901,96,SELF,8.85693246796507e-06
492753,96,IGM,1.865547526316637e-08
492753,96,SELF,8.352879400682505e-09
304528,96,IGM,0.0
304528,96,SELF,0.0
740867,96,IGM,6.245914846658707e-06
326414,96,IGM,7.848165455538957e-08
326414,96,SELF,3.513969954769881e-08
428239,96,IGM,0.0
428239,96,SELF,0.0
531643,96,IGM,1.007395664210984e-06
531643,96,SELF,4.510554876368553e-07
490857,96,IGM,4.181399627951083e-09
490857,96,SELF,1.872197107049527e-09
593842,96,IGM,0.00010105574456219655
593842,96,SELF,4.5247115668010884e-05
492041,96,IGM,3.5218964127856294e-05
492041,96,SELF,1.5769084187191924e-05
658497,96,IGM,2.2932082144184646e-05
658497,96,SELF,1.0267704995707929e-05
368907,96,IGM,1.0514631867408752e-06
658218,96,IGM,6.332993507385254e-08
637769,96,IGM,0.0
327577,96,IGM,1.862645149230957e-08
348028,96,IGM,8.950009942054749e-07
699088,96,IGM,0.0002170405350625515
637481,96,IGM,9.692739695310593e-06
6045842,96,IGM,0.0
6045842,96,SELF,0.0
678782,96,IGM,5.204230546951294e-05
450263,96,IGM,2.3222528398036957e-05
739417,96,IGM,1.3406388461589813e-05
635733,96,IGM,0.00021778279915452003
637617,96,IGM,8.528125364268848e-05
637617,96,SELF,3.8184180074085504e-05
657781,96,IGM,5.5087688575378935e-05
657781,96,SELF,2.4665188779242952e-05
658637,96,IGM,0.00010237224215275069
658637,96,SELF,4.583656972640733e-05
656342,96,IGM,1.899320369465473e-06
656342,96,SELF,8.504095320867274e-07
6075173,96,IGM,9.583495557308197e-05
366875,96,IGM,0.0002015444270056179
366875,96,SELF,9.024033260527345e-05
616865,96,IGM,0.00023121853358068581
616865,96,SELF,0.00010352673941335561
492471,96,IGM,8.897623047232628e-05
573668,96,IGM,4.0555716637622787e-05
573668,96,SELF,1.8158583756435444e-05
325985,96,IGM,4.931478391980463e-06
325985,96,SELF,2.208040465021796e-06
533635,96,IGM,0.00014734030033623755
533635,96,SELF,6.597075347626625e-05
823089,96,IGM,3.216461252270064e-10
823089,96,SELF,1.4401516208073282e-10
738985,96,IGM,0.0
738985,96,SELF,0.0
760010,96,IGM,0.0
760010,96,SELF,0.0
635899,96,IGM,1.2544198883853251e-08
635899,96,SELF,5.616591321148581e-09
511335,96,IGM,1.362338662147522e-05
656473,96,IGM,1.4404766261577606e-05
656760,96,IGM,1.8655475263166372e-07
656760,96,SELF,8.352879400682503e-08
780603,96,IGM,2.7082603744113938e-06
780603,96,SELF,1.2126076647197706e-06
594859,96,IGM,1.2998363212673782e-05
594859,96,SELF,5.819940730006576e-06
284959,96,IGM,0.00013876167653030806
284959,96,SELF,6.212972508841104e-05
387636,96,IGM,2.6535805331228027e-06
387636,96,SELF,1.188125087166046e-06
407646,96,IGM,0.0004274691455066204
657485,96,IGM,0.0
657485,96,SELF,0.0
617447,96,IGM,0.0
617447,96,SELF,0.0
533230,96,IGM,4.117070402905682e-08
533230,96,SELF,1.84339407463338e-08
552787,96,IGM,0.0
552787,96,SELF,0.0
574986,96,IGM,4.98873140227087e-06
574986,96,SELF,2.2336751638721662e-06
285087,96,IGM,1.5744577829861965e-06
285087,96,SELF,7.049542183851873e-07
512315,96,IGM,3.698930440110574e-07
512315,96,SELF,1.6561743639284275e-07
471132,96,IGM,0.0
471132,96,SELF,0.0
448978,96,IGM,7.800883475130586e-06
448978,96,SELF,3.4927997259440136e-06
574698,96,IGM,7.009794830134763e-05
574698,96,SELF,3.138594434806451e-05
718117,96,IGM,0.0
718117,96,SELF,0.0
428966,96,IGM,0.00018153514320137107
428966,96,SELF,8.128129338739314e-05
449704,96,IGM,
368329,96,IGM,9.241665128472438e-05
368329,96,SELF,4.137901242968448e-05
490442,96,IGM,5.1920760826393834e-05
490442,96,SELF,2.3247215493396056e-05
719551,96,IGM,
822510,96,IGM,0.0001081081575039239
822510,96,SELF,4.8404792111793034e-05
493317,96,IGM,0.00014104568566554503
493317,96,SELF,6.315237675434632e-05
326420,96,IGM,
430241,96,IGM,0.001158611800356207
430241,96,SELF,0.0005187616238161944
512607,96,IGM,0.00012824159671250837
512607,96,SELF,5.74194211822365e-05
430385,96,IGM,0.0005575780611267688
430385,96,SELF,0.0002496522996792195
6068589,96,IGM,0.0013466055977521363
6068589,96,SELF,0.0006029347416581685
6075942,96,IGM,0.0
6075942,96,SELF,0.0
305405,96,IGM,
388058,96,IGM,
739850,96,IGM,
555381,96,IGM,3.3644184698744866e-07
555381,96,SELF,1.5063985953644655e-07
531631,96,IGM,9.874536044469097e-08
531631,96,SELF,4.4212654758784974e-08
513621,96,IGM,3.6783450880960456e-06
513621,96,SELF,1.6469573935552606e-06
368050,96,IGM,0.00012075238833272275
368050,96,SELF,5.4066172148348724e-05
616880,96,IGM,2.4488849390283362e-05
616880,96,SELF,1.0964738380178676e-05
513476,96,IGM,
285093,96,IGM,
450566,96,IGM,4.9494905749931746e-05
450566,96,SELF,2.2161053140983167e-05
679086,96,IGM,0.00016181823572495555
679086,96,SELF,7.245316395184421e-05
285241,96,IGM,
430386,96,IGM,
658353,96,IGM,
366900,96,IGM,5.641866024156828e-05
366900,96,SELF,2.5261123519933025e-05
554369,96,IGM,
326423,96,IGM,
430675,96,IGM,
325559,96,IGM,7.101303152761847e-06
325559,96,SELF,3.179566748418419e-06
407638,96,IGM,3.431964156172159e-07
407638,96,SELF,1.5366417794014196e-07
449412,96,IGM,2.914757186807132e-06
449412,96,SELF,1.305065398775601e-06
263781,96,IGM,1.3136671046521396e-05
263781,96,SELF,5.88186724970129e-06
451269,96,IGM,1.6674778424018468e-05
451269,96,SELF,7.466034032589352e-06
635886,96,IGM,
555102,96,IGM,
596715,96,IGM,
429229,96,IGM,3.1503308089233914e-05
429229,96,SELF,1.4105421034835299e-05
469715,96,IGM,3.332961478827286e-05
469715,96,SELF,1.4923139125129698e-05
658491,96,IGM,2.1389467327595927e-05
658491,96,SELF,9.577008278368733e-06
306400,96,IGM,2.9210614508615813e-05
306400,96,SELF,1.3078880959523833e-05
616583,96,IGM,8.411496479261535e-05
616583,96,SELF,3.766198109638076e-05
449269,96,IGM,
491433,96,IGM,0.00013801963891940934
491433,96,SELF,6.179748210949078e-05
553499,96,IGM,0.00011819208517591577
553499,96,SELF,5.2919811458186086e-05
469705,96,IGM,
761025,96,IGM,
428656,96,IGM,1.3416503175468892e-05
428656,96,SELF,6.0071604407115275e-06
345718,96,IGM,
656187,96,IGM,0.00016828396613426883
656187,96,SELF,7.53481567399911e-05
429689,96,IGM,3.0278479644369477e-05
429689,96,SELF,1.3557011297631866e-05
636879,96,IGM,1.7920192220897434e-05
636879,96,SELF,8.02366074016595e-06
430812,96,IGM,0.00012333456342604517
430812,96,SELF,5.522232586953285e-05
635607,96,IGM,3.4378181156512895e-05
635607,96,SELF,1.539262855351289e-05
676635,96,IGM,5.081301157111202e-05
676635,96,SELF,2.2751227275190014e-05
575684,96,IGM,8.47505375360639e-05
575684,96,SELF,3.79465550566523e-05
574961,96,IGM,
533053,96,IGM,
573529,96,IGM,
572959,96,IGM,
593694,96,IGM,7.170264082010518e-05
593694,96,SELF,3.210443599168529e-05
408073,96,IGM,4.310058078041886e-08
408073,96,SELF,1.92980317188182e-08
346432,96,IGM,0.00020680237621470378
346432,96,SELF,9.259454845980718e-05
697518,96,IGM,
408949,96,IGM,
511034,96,IGM,9.528123167599611e-05
511034,96,SELF,4.2661611463175486e-05
512898,96,IGM,8.15964756320879e-05
512898,96,SELF,3.653434237728863e-05
428526,96,IGM,0.0002030796439613264
428526,96,SELF,9.092771697388477e-05
428819,96,IGM,5.1151383294850834e-05
428819,96,SELF,2.2902731225698944e-05
533491,96,IGM,0.00013856901050129708
533491,96,SELF,6.204346000632467e-05
593839,96,IGM,
760732,96,IGM,5.162227322218316e-05
760732,96,SELF,2.3113569422985134e-05
698393,96,IGM,
428822,96,IGM,0.0005450737463624437
428822,96,SELF,0.00024405356623816892
596282,96,IGM,5.7066455537775475e-06
596282,96,SELF,2.555117005636362e-06
676935,96,IGM,9.149095373632107e-05
676935,96,SELF,4.0964536793216135e-05
616578,96,IGM,1.2325479518698886e-05
616578,96,SELF,5.518661010933683e-06
614432,96,IGM,1.794881872604264e-05
614432,96,SELF,8.036478089591134e-06
533937,96,IGM,5.6767967933564816e-05
533937,96,SELF,2.5417523985952698e-05
656195,96,IGM,
552219,96,IGM,2.1927902941225934e-05
552219,96,SELF,9.818089659691882e-06
366462,96,IGM,2.3235716086398945e-05
366462,96,SELF,1.040365530871214e-05
471586,96,IGM,1.9298767513620382e-09
471586,96,SELF,8.64090972484397e-10
510887,96,IGM,0.0
510887,96,SELF,0.0
697813,96,IGM,1.209389430853544e-07
697813,96,SELF,5.414970094235555e-08
638046,96,IGM,7.127678135030461e-07
638046,96,SELF,3.1913759917090394e-07
532764,96,IGM,4.6112475097044545e-05
532764,96,SELF,2.0646589696542182e-05
512754,96,IGM,4.0619634091854095e-05
346151,96,IGM,0.0
346151,96,SELF,0.0
367468,96,IGM,1.606944041634124e-05
367468,96,SELF,7.194997497553412e-06
614874,96,IGM,2.759723754447715e-07
614874,96,SELF,1.2356500906526877e-07
449393,96,IGM,0.0
449393,96,SELF,0.0
429948,96,IGM,7.822433765520796e-07
429948,96,SELF,3.502448741803423e-07
531629,96,IGM,0.0
531629,96,SELF,0.0
470869,96,IGM,6.432922504540128e-10
470869,96,SELF,2.8803032416146565e-10
552789,96,IGM,4.50304575317809e-09
552789,96,SELF,2.0162122691302597e-09
408086,96,IGM,0.0
408086,96,SELF,0.0
305403,96,IGM,1.157926050817223e-08
305403,96,SELF,5.184545834906382e-09
554806,96,IGM,7.582485756101449e-06
554806,96,SELF,3.395013430891196e-06
615851,96,IGM,1.105819378530448e-06
615851,96,SELF,4.951241272335595e-07
697518,97,IGM,
511034,97,IGM,9.8757828837554e-06
511034,97,SELF,4.6973078393348025e-05
305405,97,IGM,
554369,97,IGM,
326423,97,IGM,9.361939951319707e-06
326423,97,SELF,4.452904082880496e-05
572959,97,IGM,
428819,97,IGM,
490442,97,IGM,
635886,97,IGM,
657781,97,IGM,3.812242133810529e-06
657781,97,SELF,1.813251169185399e-05
656187,97,IGM,
512754,97,IGM,2.118307781605961e-06
512754,97,SELF,1.0075498687834499e-05
513621,97,IGM,0.0
513621,97,SELF,0.0
552789,97,IGM,1.0218614487606545e-06
552789,97,SELF,4.860371932510708e-06
531629,97,IGM,5.767789842988811e-07
531629,97,SELF,2.7433859942052997e-06
449393,97,IGM,2.103261373319903e-09
449393,97,SELF,1.0003932096681316e-08
429948,97,IGM,1.2943146912737867e-09
429948,97,SELF,6.156265905650042e-09
428239,97,IGM,0.0
428239,97,SELF,0.0
408073,97,IGM,2.591865169275758e-06
408073,97,SELF,1.2327922476064208e-05
658497,97,IGM,2.3991740696123727e-06
658497,97,SELF,1.1411408389360559e-05
469705,97,IGM,1.48381854100991e-05
469705,97,SELF,7.057620187561029e-05
593842,97,IGM,1.0221041327652683e-06
593842,97,SELF,4.8615262323680174e-06
428822,97,IGM,4.038294194641496e-05
428822,97,SELF,0.0001920770353227577
367468,97,IGM,7.921367699931983e-06
367468,97,SELF,3.7677116875816464e-05
822510,97,IGM,4.993207215996014e-05
822510,97,SELF,0.0002374964261081673
533053,97,IGM,
450566,97,IGM,3.305679721513251e-06
450566,97,SELF,1.5723103123030208e-05
616865,97,IGM,2.132901179750073e-05
616865,97,SELF,0.00010144910585920703
366900,97,IGM,2.6423110843681535e-05
366900,97,SELF,0.00012567862939736918
325559,97,IGM,8.050880063727566e-05
325559,97,SELF,0.00038293128233000566
346432,97,IGM,6.689714018649489e-05
346432,97,SELF,0.000318188911933237
512607,97,IGM,0.0001029798833604891
512607,97,SELF,0.0004898125233177107
574961,97,IGM,
6068589,97,IGM,0.000223883598355074
6068589,97,SELF,0.0010648777864301015
285241,97,IGM,0.0002056847248490825
285241,97,SELF,0.0009783168401304707
449269,97,IGM,8.777556868209593e-06
449269,97,SELF,4.174948677240396e-05
345718,97,IGM,
430385,97,IGM,0.00010628248908461058
430385,97,SELF,0.000505521005309215
387200,97,IGM,1.630189353659334e-05
387200,97,SELF,7.753816908166227e-05
679086,97,IGM,7.891404314828995e-05
679086,97,SELF,0.0003753459932010066
491433,97,IGM,
6075942,97,IGM,0.00017234560524191593
6075942,97,SELF,0.0008197429733994987
512898,97,IGM,1.4422225026190986e-05
512898,97,SELF,6.859773192018201e-05
573529,97,IGM,
449704,97,IGM,3.229654912334557e-05
449704,97,SELF,0.00015361499454397086
760732,97,IGM,1.2363617509720028e-05
760732,97,SELF,5.8806190997245606e-05
658637,97,IGM,2.54928221593285e-05
658637,97,SELF,0.00012125381327768322
430241,97,IGM,0.0002360711890667808
430241,97,SELF,0.0011228467252641786
676935,97,IGM,3.2249630215786894e-05
676935,97,SELF,0.00015339182990489105
719551,97,IGM,
408949,97,IGM,2.6406608331367794e-05
408949,97,SELF,0.00012560013700707215
430812,97,IGM,5.812281910501348e-06
430812,97,SELF,2.764548158255972e-05
366462,97,IGM,1.0226703954427005e-06
366462,97,SELF,4.864219598701739e-06
552219,97,IGM,3.4072834247782434e-07
552219,97,SELF,1.6206369996623735e-06
718117,97,IGM,4.8536800922767e-10
718117,97,SELF,2.308599714618766e-09
738985,97,IGM,0.0
738985,97,SELF,0.0
823089,97,IGM,1.7594590334503037e-07
823089,97,SELF,8.368673965493025e-07
490857,97,IGM,1.8144674078294395e-07
490857,97,SELF,8.630315266483153e-07
802496,97,IGM,1.909211277961731e-08
513493,97,IGM,1.1967495083808899e-05
389782,97,IGM,6.923452019691467e-06
615851,97,IGM,4.337879508870455e-05
615851,97,SELF,0.00020632648229462294
656760,97,IGM,9.092560706198351e-08
656760,97,SELF,4.324776798719154e-07
511335,97,IGM,0.00025834422558546066
533230,97,IGM,0.0
656185,97,IGM,1.2607313692569733e-05
594859,97,IGM,9.173527359962463e-08
346151,97,IGM,0.0
760010,97,IGM,0.0
635899,97,IGM,0.0
635899,97,SELF,0.0
616144,97,IGM,0.0
616144,97,SELF,0.0
697813,97,IGM,0.0
593694,97,IGM,1.0151310123660308e-05
593694,97,SELF,4.828359349801327e-05
656473,97,IGM,0.00031661707907915115
368050,97,IGM,3.980988411685349e-06
368050,97,SELF,1.8935134859303115e-05
656195,97,IGM,
616578,97,IGM,6.517683417245561e-06
616578,97,SELF,3.100064650113899e-05
428526,97,IGM,7.719778186766091e-06
428526,97,SELF,3.671827846101147e-05
428656,97,IGM,1.1092276904216352e-06
428656,97,SELF,5.275919881142086e-06
325985,97,IGM,6.872811010663807e-07
325985,97,SELF,3.268977195900172e-06
263781,97,IGM,6.808257065436527e-06
263781,97,SELF,3.238272819695742e-05
469715,97,IGM,2.0191309183871072e-07
469715,97,SELF,9.603774812814065e-07
616880,97,IGM,2.0469586842494937e-06
616880,97,SELF,9.736134529785542e-06
451269,97,IGM,2.5773041289989276e-07
451269,97,SELF,1.2258664484625645e-06
658491,97,IGM,3.4800886261623935e-06
658491,97,SELF,1.6552659953816547e-05
368329,97,IGM,5.814385171874668e-06
368329,97,SELF,2.76554855146564e-05
575684,97,IGM,5.0264711035617505e-06
575684,97,SELF,2.3907858644591934e-05
306400,97,IGM,
533937,97,IGM,3.426050987801713e-06
533937,97,SELF,1.629563585225566e-05
698393,97,IGM,
658353,97,IGM,
739850,97,IGM,
430675,97,IGM,2.9206534587265813e-05
430675,97,SELF,0.0001389176792274696
513476,97,IGM,
285093,97,IGM,1.1830036278242409e-05
285093,97,SELF,5.626827037764138e-05
430386,97,IGM,
593839,97,IGM,
761025,97,IGM,
533491,97,IGM,
429689,97,IGM,3.955425696532692e-06
429689,97,SELF,1.8813548607666525e-05
676635,97,IGM,4.55145761186427e-06
676635,97,SELF,2.164850905721837e-05
616861,97,IGM,0.0
616861,97,SELF,0.0
635607,97,IGM,1.171354795602777e-06
635607,97,SELF,5.571420644613288e-06
513637,97,IGM,0.00048390682786703104
327577,97,IGM,1.1175870895385742e-07
368907,97,IGM,7.078051567077637e-08
348028,97,IGM,0.0
637769,97,IGM,0.0
658218,97,IGM,0.0
492471,97,IGM,5.876645445823669e-07
492472,97,IGM,0.00018872413784265518
637481,97,IGM,5.387701094150543e-07
678782,97,IGM,4.8736110329628e-06
472293,97,IGM,5.867192521691323e-05
450263,97,IGM,3.053806722164154e-06
574240,97,IGM,0.0
574240,97,SELF,0.0
699088,97,IGM,0.0
305403,97,IGM,1.2949780275530644e-05
305403,97,SELF,6.159420991926687e-05
408086,97,IGM,5.2214272539348645e-06
408086,97,SELF,2.4835146196630477e-05
407638,97,IGM,5.7060672111486925e-06
407638,97,SELF,2.7140283011677313e-05
470869,97,IGM,7.78675897203951e-06
470869,97,SELF,3.7036865221628856e-05
5977150,97,IGM,0.0
5977150,97,SELF,0.0
6045842,97,IGM,9.018137611450108e-07
6045842,97,SELF,4.289378269761666e-06
531643,97,IGM,3.07885107186752e-07
531643,97,SELF,1.4644217523065038e-06
366875,97,IGM,3.546422254090175e-07
366875,97,SELF,1.6868168581481114e-06
739417,97,IGM,0.0
574986,97,IGM,1.0030938857371845e-08
574986,97,SELF,4.771106076878782e-08
471712,97,IGM,3.3853575587272644e-07
614856,97,IGM,5.920231342315674e-05
304956,97,IGM,0.0
304956,97,SELF,0.0
366172,97,IGM,0.0
366172,97,SELF,0.0
449389,97,IGM,0.0
449389,97,SELF,0.0
304528,97,IGM,0.0
492753,97,IGM,0.0
492753,97,SELF,0.0
345717,97,IGM,0.0
345717,97,SELF,0.0
658631,97,IGM,0.0
658631,97,SELF,0.0
739720,97,IGM,0.0
739720,97,SELF,0.0
533512,97,IGM,0.0
533512,97,SELF,0.0
408201,97,IGM,1.7473248332196118e-08
408201,97,SELF,8.310958972627556e-08
740867,97,IGM,9.316951036453247e-06
636622,97,IGM,2.1922455083449762e-07
636622,97,SELF,1.0427175377694756e-06
408923,97,IGM,4.163324993818544e-06
408923,97,SELF,1.9802398818761562e-05
326414,97,IGM,1.5127302954262382e-07
326414,97,SELF,7.195135777228486e-07
574091,97,IGM,1.1883426759257453e-07
574091,97,SELF,5.652221634624945e-07
408922,97,IGM,1.4389543580236322e-06
408922,97,SELF,6.844228620606433e-06
491901,97,IGM,8.089466820461167e-11
491901,97,SELF,3.847666191031276e-10
449851,97,IGM,1.7379410564899445e-05
553536,97,IGM,1.285504549741745e-05
469717,97,IGM,8.831219747662544e-05
470877,97,IGM,0.0003381650894880295
594133,97,IGM,1.0780347063619368e-05
594133,97,SELF,5.1275538728159196e-05
326556,97,IGM,4.505024072314824e-06
326556,97,SELF,2.1427653017853177e-05
532764,97,IGM,1.2574267225724837e-06
532764,97,SELF,5.9808123273390155e-06
428966,97,IGM,1.914776796403158e-06
428966,97,SELF,9.107425874171031e-06
428234,97,IGM,0.0
428234,97,SELF,0.0
555102,97,IGM,
614432,97,IGM,1.2702404380160941e-05
614432,97,SELF,6.0417593598049506e-05
596282,97,IGM,3.5023831967195846e-05
596282,97,SELF,0.00016658701634041372
636879,97,IGM,1.2308123767331665e-05
636879,97,SELF,5.854224109654087e-05
616583,97,IGM,8.758627515849714e-06
616583,97,SELF,4.165945138353383e-05
596715,97,IGM,1.8130113038017566e-06
596715,97,SELF,8.623389467339295e-06
492041,97,IGM,1.0837458699371824e-06
492041,97,SELF,5.1547183961246e-06
637617,97,IGM,1.513781926112898e-06
637617,97,SELF,7.200137743276827e-06
638046,97,IGM,2.849847078323364e-07
512633,97,IGM,0.0
512633,97,SELF,0.0
326420,97,IGM,4.4239514358401616e-05
326420,97,SELF,0.00021042039912188022
471586,97,IGM,1.2172386050224304e-06
614874,97,IGM,3.3451709896326065e-05
554806,97,IGM,1.7296574376837245e-05
554806,97,SELF,8.226925943015433e-05
6075173,97,IGM,5.618296496146689e-06
6075173,97,SELF,2.672281122995042e-05
450704,97,IGM,1.6906985654763838e-07
450704,97,SELF,8.041622339255367e-07
430403,97,IGM,0.0
430403,97,SELF,0.0
780893,97,IGM,0.0
780893,97,SELF,0.0
657485,97,IGM,0.0
657485,97,SELF,0.0
573668,97,IGM,2.7539780843577993e-06
573668,97,SELF,1.3098994780746876e-05
531766,97,IGM,4.6918907558674765e-09
531766,97,SELF,2.2316463907981403e-08
490434,97,IGM,8.089466820461166e-10
490434,97,SELF,3.847666191031276e-09
510887,97,IGM,0.0
388058,97,IGM,1.888955218312246e-05
388058,97,SELF,8.984608369353312e-05
676934,97,IGM,5.960464477539063e-08
429229,97,IGM,
493317,97,IGM,5.6451211681233386e-05
493317,97,SELF,0.00026850399840845017
780603,97,IGM,0.0
780603,97,SELF,0.0
637473,97,IGM,0.0
637473,97,SELF,0.0
555381,97,IGM,0.0
555381,97,SELF,0.0
284959,97,IGM,0.0
284959,97,SELF,0.0
531631,97,IGM,0.0
531631,97,SELF,0.0
635733,97,IGM,0.0
635733,97,SELF,0.0
617447,97,IGM,8.765746246651719e-06
617447,97,SELF,4.1693310846014905e-05
574698,97,IGM,3.5343365906604065e-05
574698,97,SELF,0.00016810684448587105
552787,97,IGM,3.975163995574617e-07
552787,97,SELF,1.890743166272769e-06
285087,97,IGM,1.5965614400866772e-05
285087,97,SELF,7.593869424605058e-05
407646,97,IGM,1.2182737031614516e-07
407646,97,SELF,5.794585283693101e-07
471132,97,IGM,3.2754089366710855e-05
471132,97,SELF,0.00015579123454161816
448978,97,IGM,3.6091560692828515e-05
448978,97,SELF,0.0001716655509459559
449412,97,IGM,1.8458545390928288e-06
449412,97,SELF,8.779604714695165e-06
387636,97,IGM,2.3608299968833866e-06
387636,97,SELF,1.1229029011905675e-05
553499,97,IGM,1.0194993244490799e-05
553499,97,SELF,4.849136747232897e-05
325122,97,IGM,2.574877288952789e-06
325122,97,SELF,1.2247121486052551e-05
656342,97,IGM,1.228790010028051e-07
656342,97,SELF,5.844604944176508e-07
533635,97,IGM,2.3658454663120727e-05
533635,97,SELF,0.0001125288454229007
512315,97,IGM,4.599670834114219e-06
512315,97,SELF,2.1877829962203836e-05
678795,97,IGM,7.118730802005826e-09
678795,97,SELF,3.385946248107523e-08
305981,97,IGM,6.224035771662821e-07
305981,97,SELF,2.960394367379464e-06
740867,98,IGM,3.4024263551152026e-06
740867,98,SELF,2.8821383783900472e-06
491901,98,IGM,0.0002537406850307806
491901,98,SELF,0.0002149394844025748
492753,98,IGM,0.0002353270944445877
492753,98,SELF,0.00019934164022509775
532764,98,IGM,3.0153675834044463e-05
532764,98,SELF,2.5542673756972316e-05
593842,98,IGM,9.176920698914381e-06
593842,98,SELF,7.773615820374636e-06
739720,98,IGM,3.0252753602091312e-09
739720,98,SELF,2.5626600874837407e-09
533512,98,IGM,1.260531400087138e-09
533512,98,SELF,1.0677750364515586e-09
512633,98,IGM,2.521062800174276e-10
512633,98,SELF,2.1355500729031173e-10
471712,98,IGM,2.6471159401829893e-07
471712,98,SELF,2.2423275765482731e-07
513637,98,IGM,3.449368544454448e-05
513637,98,SELF,2.9219023207475034e-05
699088,98,IGM,0.0
699088,98,SELF,0.0
449389,98,IGM,
304956,98,IGM,2.3766563229802935e-05
304956,98,SELF,2.0132257647272267e-05
408201,98,IGM,0.00014292661333028023
408201,98,SELF,0.00012107074028309642
326556,98,IGM,5.604272183531411e-05
326556,98,SELF,4.7472851010621715e-05
658631,98,IGM,
345717,98,IGM,
472293,98,IGM,2.1570213318291103e-05
472293,98,SELF,1.827176642375907e-05
574091,98,IGM,3.4518391859986183e-06
574091,98,SELF,2.923995159818948e-06
408923,98,IGM,1.1899416416822582e-07
408923,98,SELF,1.0079796344102714e-07
326414,98,IGM,6.118619416022968e-07
326414,98,SELF,5.182980026935866e-07
366172,98,IGM,1.1157215528451276e-05
366172,98,SELF,9.451090402640036e-06
408922,98,IGM,2.354344917198751e-05
408922,98,SELF,1.994326146582034e-05
428822,98,IGM,0.0002909447650917924
428822,98,SELF,0.000246454437493428
678795,98,IGM,0.0
678795,98,SELF,0.0
574240,98,IGM,0.0
574240,98,SELF,0.0
428526,98,IGM,
408949,98,IGM,3.1233447031359105e-05
408949,98,SELF,2.645732985319672e-05
697518,98,IGM,
596282,98,IGM,
573529,98,IGM,0.0002450104966600571
573529,98,SELF,0.00020754428805511862
325122,98,IGM,
